Addis\4z\Attack, Wind, Blade\42, 53, 61; 322, 380, 435, 727, 727, 0\30, 37, 43; 226, 266, 305, 509, 509, 0\10\Bamboo Cutter;; Dignified Soul\Strength +3%/4%/5%/7%/10%;; (Wind) HP 80% = Water Res +1%/1%/3%/3%/5%\Bleeding Punisher +5%;; Bleeding Punisher +8%;;;; Freeze Res +50%;; Freeze Res +100%;;;; Broken Punisher +20%\Addis\Chiba Susumu\John Arthur\\M\Human\-\\\\
Malora\3\Support, Light, Bow\45, 55, 65; 340, 400, 460, 767, 767, 0\26, 32, 37; 198, 233, 266, 445, 445, 0\8\Morning Glow;; Provocative Shot\Skill Haste +2%/5%/8%/11%/15%;; (Light) Paralyzing Edge +20%/25%/30%/35%/40%\Broken Punisher +15%;; Broken Punisher +20%;;;; Curse Res +25%;; Curse Res +50%;;;; Curse Res +25%\Malora\Kawasumi Ayako\Mavis Ada\\F\Human\-\\\\
Malora(Dragonyule)\5s\Attack, Light, Axe\44, 54, 63; 331, 390, 447, 747, 747, 0\30, 37, 43; 228, 269, 308, 515, 515, 0\10\Starfall Surprise;; Chill of Winter\Defense +9%/10%/11%/12%/15%;; (Light) Paralysis = User Strength +6%/7%/8%/9%/13%\Overdrive Punisher +10%;; Overdrive Punisher +13%;;;; Curse Res +50%;; Curse Res +100%;;;; Defense Reduced = User Shield I;; Defense Reduced = User Shield II\Malora\Kawasumi Ayako\Mavis Ada\\F\Human\-\\\\
Maribelle\5\Attack, Wind, Wand\44, 54, 63; 332, 391, 448, 748, 748, 0\30, 37, 43; 227, 267, 306, 512, 512, 0\8\Save the Day!;; Not One Step Closer!\Skill Damage +8%/9%/11%/12%/15%;; (Wind) HP 80% = Water Res +1%/2%/3%/4%/6%\Full HP = Skill Damage +35%;; Full HP = Skill Damage +40%;;;; Bog Res +50%;; Bog Res +100%;;;; Skill Prep +75%;; Skill Prep +100%\Maribelle\Hanazawa Kana\Julie Muise\\F\Human\-\\\\
Maribelle(Student)\5\Attack, Flame, Wand\44, 54, 63; 331, 390, 447, 747, 747, 0\30, 37, 43; 228, 268, 307, 513, 513, 0\8\Study Break;; Happy Memories\Skill Damage +8%/9%/11%/12%/15%;; (Flame) HP 80% = Wind Res +1%/2%/3%/4%/6%\Full HP = Skill Damage +35%;; Full HP = Skill Damage +40%;;;; Stun Res +50%;; Stun Res +100%;;;; Broken Punisher +25%;; Broken Punisher +30%\Maribelle\Hanazawa Kana\Julie Muise\\F\Human\-\\\\
Marth\5c\Attack, Flame, Sword\44, 55, 64; 334, 394, 452, 904, 754, 542\29, 36, 42; 224, 264, 302, 605, 505, 362\10\Flickering Flames;; Fire Emblem\Dragon Haste +8%/9%/11%/12%/15%;; (Flame) Above 10 hits = Strength +6%/7%/8%/9%/13%\Last Boost I;; Last Boost II;; Last Boost III;;;; Stun Res +50%;; Stun Res +100%;; Potent Stun Res +100%;;;; Flurry Devastation +10%;; Flurry Devastation +13%;; Whirlwind Devastation +13%\Marth\Midorikawa Hikaru\Yuri Lowenthal\FEH\M\Human\-\\\\
Marty\3\Defense, Flame, Sword\46, 57, 67; 332, 391, 474, 791, 791, 0\25, 31, 36; 182, 215, 259, 434, 434, 0\10\Spiral Hunter;; Safeguard Surge\Dragon Haste +1%/5%/8%/11%/15%;; (Flame) HP +5%/5%/6%/6%/7%\Skill Haste +4%;; Skill Haste +5%;;;; Stun Res +25%;; Stun Res +50%;;;; Stun Res +25%\Marty\Furukawa Makoto\Daniel Doheny\\M\Human\-\\\\
Mega Man\5w\Attack, Flame, Wand\40, 40, 58; 332, 391, 412, 688, 688, 0\27, 27, 40; 182, 215, 283, 472, 472, 0\8\Metal Blade;; Leaf Shield\Overdrive Punisher +11/12/13/14/15% & Gauge Accelerator +10%;; (Flame) HP 80% = Wind Res +1%/2%/3%/4%/6%\L.S. Reactor I;; L.S. Reactor II;;;; Stun Res +50%;; Stun Res +100%;;;; Gauge Accelerator +30%;; Gauge Accelerator +35%;;;; 1\Mega Man\\\MM\M\Android\-\\see `DL!dmg Mega Man` for ammo counts and more.\80; 80; 80; 80; 80; 156; 400\*Standard; 30% +50 ammo; 30% +50 ammo; 30% +50 ammo; 30% +50 ammo; 30% +50 ammo; 100% +100 ammo; L1v: 81%+100 ammo Lv2: 90%+180 ammo.;; Metal Blade; 50% -200 ammo; 50% -200 ammo; 50% -200 ammo; 50% -200 ammo; 50% -200 ammo. 2000 ammo max.; 100% +100 ammo; L1v: 81%+100 ammo Lv2: 90%+180 ammo.;; Leaf Blade; 100% x4, -1000 ammo; 100% x4, -1000 ammo; 100% x4, -1000 ammo; 100% x4, -1000 ammo; 100% x4, -1000 ammo. 4000 ammo max.; 100% +100 ammo; L1v: 81%+100 ammo Lv2: 90%+180 ammo.
Melody\3\Support, Wind, Blade\43, 54, 62; 328, 387, 443, 741, 741, 0\27, 34, 39; 208, 246, 281, 470, 470, 0\10\Maid for Mayhem;; Tyro's Gyre\Strength +1%/3%/5%/7%/10%;; (Wind) Above 10 Hits = Water Res +5%/5%/6%/6%/7%\Full HP = Critical Rate +6%;; Full HP = Critical Rate +8%;;;; Freeze Res +25%;; Freeze Res +50%;;;; Freeze Res +25%\Melody\Ohashi Ayaka\Sabrina Pitre\\F\Human\-\\\\
Melody(Valentines)\5s\Support, Wind, Axe\46, 57, 66; 347, 409, 469, 783, 783, 0\29, 45, 41; 218, 266, 294, 492, 492, 0\10\Now You'll See What I'm Maid Of!;; A Splash of Affection\Critical Damage +17%/20%/23%/26%/30%;; (Wind) HP 80% = Water Res +1%/2%/3%/4%/6%\Poison = Team Strength +8%;; Poison = Team Strength +10%;;;; Bog Res +50%;; Bog Res +100%;;;; Poisoned Punisher +25%;; Poisoned Punisher +30%\Melody\Ohashi Ayaka\Chantal Strand\\F\Human\-\\\\
Melsa\4w\Support, Flame, Dagger\44, 44, 64; 336, 385, 454, 758, 758, 0\26, 26, 38; 200, 229, 270, 452, 452, 0\10\Heat Impulse;; Molten Flare\Critical Rate +3%/4%/5%/7%/10%;; (Flame) Above 10 Hits = Wind Res +5%/5%/7%/7%/9%\Physian's Bane +20%;; Physian's Bane +25%;;;; Sleep Res +25%;; Sleep Res +50%;;;; Flurry Devastation +8%\Melsa\Uchida Aya\Anne Solange\\F\Sylvan\-\\\\
Mikoto\5\Attack, Flame, Blade\43, 54, 62; 328, 387, 443, 740, 740, 0\30, 37, 44; 230, 271, 311, 520, 520, 0\10\Ravenous Fire;; Kindled Heart\Strength +5%/6%/7%/8%/10%;; (Flame) HP 80% = Wind Res +1%/2%/3%/4%/6%\HP 70% = Critical Rate +8%;; HP 70% = Critical Rate +10%;;;; Stun Res +50%;; Stun Res +100%;;;; Critical Rate +6%;; Critical Rate +8%\Mikoto\Tsuda Kenjiro\John Bradford\\M\Human\-\KoG\\\
Mitsuba\5\Support, Water, Dagger\47, 58, 68; 355, 418, 480, 801, 801, 0\27, 34, 40; 210, 248, 284, 474, 474, 0\10\Chef's Special;; Hearty Helping\Critical Rate +5%/6%/7%/8%/10%;; (Water) Below 40% HP = Flame Res +5%/6%/7%/8%/10%\Flurry Strength +15%;; Flurry Strength +20%;;;; Burn Res +50%;; Burn Res +100%;;;; Combo Time +2;; Combo Time +4\Mitsuba\Ito Miku\Ana Sani\\F\Human\\\Auto-attack changes do not appear until combo count reaches 20.\Sashimi <:Sashimi:688226534544244766>; 150; 430; 860; 132; 288;; Tempura <:Tempura:688226517360181304>; 150; 995; 1220; 132; 288\Sashimi <:Sashimi:688226534544244766>; 76%; 101% x3; 126% x6; 89%; 43.20% L1, 47% L2;; Tempura <:Tempura:688226517360181304>; 76%; 102% x4; 117% x7; 89%; 43.20% L1, 47% L2
Mitsuhide\5z\Attack, Light, Dagger\45, 55, 64; 338, 398, 456, 763, 763, 0\29, 36, 42; 220, 259, 297, 497, 497, 0\10\Mouse's Revenge;; Calamity Drop\Critical Rate +5%/6%/7%/8%/10%;; (Light) Combo Time I/II/III/IV/VI\Flurry Strength +15%;; Flurry Strength +20%;;;; Curse Res +50%;; Curse Res +100%;;;; Paralyzed Punisher +25%;; Paralyzed Punisher +30%\Mitsuhide\Tange Sakura\Brenna O'Brien\\F\Human\-\\\\
Musashi\4\Attack, Wind, Blade\42, 52, 61; 319, 376, 431, 719, 719, 0\29, 36, 42; 223, 263, 301, 503, 503, 0\10\Belching Dragon;; Force of the Wind\Strength +3%/4%/5%/7%/10%;; (Wind) Poison = User Water Res +3%/3%/5%/5%/7%\Last Offense +30%;; Last Offense +40%;;;; Bog Res +50%;; Bog Res +100%;;;; Overdrive Punisher +8%\Musashi\Ono Daisuke\Chip Bailey\\M\Human\-\KoG\\\
Mym(Halloween)\5s\Support, Flame, Axe\46, 57, 66; 347, 409, 468, 781, 781, 0\29, 35, 41; 218, 256, 294, 493, 493, 0\10\Charming Trick;; Tempering Fancy\Critical Damage +17%/20%/23%/26%/30%;; (Flame) Dragon Haste +10%/12%/14%/16%/20%\Flamewyrm's Sweet Nature I;; Flamewyrm's Sweet Nature II;;;; Stun Res +50%;; Stun Res +100%;;;; Draconic Dream I;; Draconic Dream II;;;; 1\Brunhilda, Human\Endo Aya\Tabitha St. Germain\\F\Human\Burn Res +50%;; Burn Res +100%\\\\x;; Dragonform; 220; 330; 374 x2; 73; 173% L1, 192% L2
Natalie\5\Attack, Shadow, Blade\46, 53, 62; 330, 385, 442, 739, 739, 0\30, 38, 44; 231, 273, 312, 521, 521, 0\10\Defiant Dance;; Clean Slate\Strength +5%/6%/7%/8%/10%;; (Shadow) HP Below 40% = Light Res +5%/6%/7%/8%/10%\Extra Energy II;; Extra Energy III;;;; Paralysis Res +50%;; Paralysis Res +100%;;;; HP Below 30% = Strength & Attack Rate II;; HP Below 30% = Strength & Attack Rate III\Natalie\Taketatsu Ayana\Pippa McGuire\\F\Human\-\\\\
Naveed\5\Attack, Flame, Sword\44, 55, 64; 334, 394, 452, 904, 754, 542\29, 36, 42; 224, 264, 302, 605, 505, 362\10\Crystalline Blades;; Radiant Bauble\Dragon Haste +8%/9%/11%/12%/15%;; (Flame) HP 60% = Strength 1%/2%/3%/4%/6%\Slayer's Strength +5%;; Slayer's Strength +6%;; Slayer's Flurry Strength I;;;; Sleep Res +50%;; Sleep Res +100%;; Potent Sleep Res +100%;;;; Skill Prep +75%;; Skill Prep +100%;; Flame Blades' Protection\Naveed\Suwabe Junichi\Hampton Green\\M\Human\-;; Skill Prep +100%\\\\
Nefaria\5\Support, Shadow, Bow\47, 58, 68; 355, 418, 480, 961, 801, 576\27, 34, 40; 209, 247, 283, 565, 472, 339\8\Night of Antiquity;; Twilight Oblivion\Skill Haste +8%/9%/11%/12%/15%;; (Shadow) Poison = User Light Res +3%/4%/5%/6%/8%\Full HP = Blindness +50%;; Full HP = Blindness +60%;; Full HP = Poison & Blindness +60%;;;; Paralysis Res +50%;; Paralysis Res +100%;; Potent Paralysis Res +100%;;;; Blinded Punisher +25%;; Blinded Punisher +30%;; Poisoned & Blinded Punisher I\Nefaria\Yukana\Julie Muise\\F\Human\-\\\\
Nefaria(Dragonyule)\4s\Support, Water, Bow\47, 67, 103; 200, 246, 307, 798, 798, 0\27, 39, 60; 116, 143, 179, 465, 465, 0\8\Starsquall Shot;; Special Delivery\Skill Haste +5%/6%/8%/11%/15%;; (Water) Frostbite = User Flame Res +3%/3%/5%/5%/7%\Skill Damage +20%;; Skill Damage +25%;;;; Burn Res +50%;; Burn Res +100%;;;; Flurry Freezer I\Nefaria\Yukana\Julie Muise\\F\Human\-\\\\
Nicolas\3\Attack, Wind, Wand\41, 51, 60; 315, 371, 426, 711, 711, 0\28, 35, 41; 215, 254, 291, 486, 486, 0\8\Wind Spell;; Storm Spell\Skill Damage +2%/5%/8%/11%/15%;; (Wind) Water Res Doublebuff +3%/3%/4%/4%/5%\Healing Doublebuff II;; Healing Doublebuff II;;;; Freeze Res +25%;; Freeze Res +50%;;;; Freeze Res +25%\Nicolas\Murase Ayumu\Dave Rochford\\M\Human\-\\\\
Nobunaga\5z\Attack, Flame, Blade\43, 54, 62; 328, 387, 443, 740, 740, 0\30, 37, 44; 230, 271, 311, 520, 520, 0\10\Dream Offensive;; Flash of Unity\Strength +5%/6%/7%/8%/10%;; (Flame) Combo Time I/II/III/IV/VI\Flurry Strength +15%;; Flurry Strength +20%;;;; Sleep Res +50%;; Sleep Res +100%;;;; World's Dream I;; World's Dream II\Nobunaga\Komatsu Mikako\Racquel Belmonte\\F\Human\-\\\\
Noelle\4\Support, Wind, Wand\45, 55, 64; 339, 399, 457, 764, 764, 0\27, 34, 40; 209, 247, 283, 472, 472, 0\8\Best Regards;; Sincerely Yours\Skill Damage +5%/6%/8%/11%/15%;; (Wind) Water Res Doublebuff +3%/3%/5%/5%/7%\Buff Time+20%;; Buff Time +25%;;;; Bog Res +50%;; Bog Res +100%;;;; Primed Defense +8%\Noelle\Kanda Akemi\Jacki Gunn\\F\Human\-\\\\
Norwin\4\Attack, Shadow, Bow\43, 53, 62; 327, 385, 442, 738, 738, 0\28, 35, 40; 213, 251, 287, 480, 480, 0\8\Storybook Ending;; Tragic Farce\Skill Haste +5%/6%/8%/11%/15%;; (Shadow) Above 10 Hits = Light Res +5%/5%/7%/7%/9%\Blindness = Team Strength +8%;; Blindness = Team Strength +10%;;;; Blindness Res +50%;; Blindness Res +100%;;;; Blinded Punisher +20%\Norwin\Kaji Yuki\Adrian Petriw\\M\Sylvan\-\\\\
Odetta\4\Attack, Light, Sword\43, 53, 62; 326, 384, 440, 735, 735, 0\28, 35, 41; 215, 254, 291, 486, 486, 0\10\Liberty Slash;; Freedom Ring\Dragon Haste +5%/6%/8%/11%/15%;; (Light) HP 60% = Strength +1%/1%/3%/3%/5%\HP 70% = Strength +8%;; HP 70% = Strength +10%;;;; Poison Res +50%;; Poison Res +100%;;;; Buff Time +20%\Odetta\Yonezawa Madoka\Cassandra Fan\\F\Human\-\\\\
Odetta(Halloween)\4s\Support, Water, Sword\45, 56, 65; 343, 404, 463, 773, 773, 0\27, 33, 39; 205, 241, 277, 464, 464, 0\10\Envoy of the End;; Wonderful World\Dragon Haste +5%/6%/8%/11%/15%;; (Water) Frostbite = User Strength +6%/6%/8%/8%/10%\Primed Defese +8%;; Primed Defense +10%;;;; Stun Res +50%;; Stun Res +100%;;;; Buff Time +20%\Odetta\Yonezawa Madoka\Samantha Hum\\F\Human\-\\\\
Orion\4\Support, Shadow, Dagger\45, 56, 65; 343, 404, 463, 773, 773, 0\27, 33, 39; 204, 240, 276, 462, 462, 0\10\Love Goes Round;; Twilight Tryst\Critical Rate +3%/4%/5%/7%/10%;; (Shadow) Above 10 Hits = Light Res +5%/5%/7%/7%/9%\Flurry Devastation +8%;; Flurry Devastation +10%;;;; Paralysis Res +50%;; Paralysis Res +100%;;;; Skill Prep +50%\Orion\Sakurai Takahiro\Justin Dominic\\M\Sylvan\-\\\\
Orion(Valentines)\3f\Support, Flame, Sword\45, 56, 66; 344, 406, 466, 754, 754, 0\27, 34, 40; 208, 246, 282, 457, 457, 0\10\Spinning Brulee;; Sweet Protection\Dragon Haste +1%/5%/8%/11%/15%;; (Flame) Burn = User Strength +6%/6%/7%/7%/8%\Strength Doublebuff +5%;; Strength Doublebuff +8%;;;; Curse Res +25%;; Curse Res +50%;;;; Curse Res +25%\Orion\Sakurai Takahiro\Justin Dominic\\M\Sylvan\-\\\\
Orsem\4\Attack, Water, Dagger\43, 53, 62; 327, 385, 442, 738, 738, 0\28, 35, 40; 214, 252, 288, 482, 482, 0\10\Flurry Edge;; Triple Salchow\Critical Rate +3%/4%/5%/7%/10%;; (Water) Above 10 Hits = Flame Res +5%/5%/7%/7%/9%\Flurry Devastation +8%;; Flurry Devastation +10%;;;; Burn Res +50%;; Burn Res +100%;;;; HP 70% = Critical Rate +6%\Orsem\Okamoto Nobuhiko\Jason McKinnon\\M\Sylvan\-\\\\
Patia\4\Defense, Shadow, Lance\47, 58, 68; 355, 418, 480, 961, 801, 576\26, 32, 38; 198, 233, 268, 537, 448, 321\10\Sparrow's Guard;; Swift Skewer\HP +7%/8%/9%/12%/15%;; (Shadow) HP 60% = Strength +1%/1%/3%/3%/5%\Buff Time +20%;; Buff Time +25%;; Buff Time +35%;;;; Paralysis Res +50%;; Paralysis Res +100%;; Potent Paralysis Res +100%;;;; Primed Devastation +5%;; Primed Devastation +10%\Patia\Satou Miyuki\Sarah Troyer\\F\Human\-\\\\
Peony\5c\Attack, Light, Wand\44, 54, 63; 333, 392, 449, 751, 751, 0\30, 37, 43; 226, 266, 305, 510, 510, 0\8\Flower of Joy;; Unknown\Skill Damage +8%/9%/11%/12%/15%;; (Light) Energy = Inspiration I/II/III/IV/VI\Unknown;; Unknown;;;; Unknown;; Unknown;;;; Unknown;; Unknown\Peony\Vanille\Vanille\FEH\F\Fairy\\\LUCRETIA PLACEHOLDER VALUES\\
Philia\3\Attack, Wind, Bow\42, 52, 61; 321, 378, 434, 726, 726, 0\27, 34, 39; 207, 245, 280, 469, 469, 0\8\Scattershot;; Lovelorn Arrow\Skill Haste +2%/5%/8%/11%/15%;; (Wind) Above 10 Hits = Water Res +5%/5%/6%/6%/7%\Full HP = Strength +8%;; Full HP = Strength +10%;;;; Paralysis Res +25%;; Paralysis Res +50%;;;; Paralysis Res +25%\Philia\Hara Sayuri\Michelle Schloff\\F\Human\-\\\\
Pia\4\Defense, Wind, Lance\47, 58, 68; 357, 420, 482, 805, 805, 0\26, 32, 37; 198, 233, 266, 446, 446, 0\10\Ka-boom!;; Cheer up, chums!\HP +7%/8%/9%/12%/15%;; (Wind) Strength Doublebuff +5%/5%/7%/7%/9%\HP 70% = Defense +8%;; HP 70% = Defense +10%;;;; Bog Res +50%;; Bog Res +100%;;;; Energy Doublebuff\Pia\Iwami Manaka\Claire Corlett\\F\Human\-\\\\
Pietro\3\Defense, Water, Axe\46, 57, 66; 347, 409, 468, 782, 782, 0\26, 32, 37; 197, 232, 265, 443, 443, 0\10\Quester's Best;; Indomitable Will\Defense +5%/7%/9%/11%/15%;; (Water) Dragon Haste +10%/10%/12%/12%/14%\Critical Damage +10%;; Critical Damage +13%;;;; Blindness Res +25%;; Blindness Res +50%;;;; Blindness Res +25%\Pietro\Uemura Yuto\James Higuchi\\M\Human\-\\\\
Pipple\4\Support, Water, Wand\45, 55, 65; 340, 400, 459, 766, 766, 0\27, 34, 40; 208, 246, 282, 471, 471, 0\8\Puu-chu;; Pipple-luu\Skill Damage +5%/6%/8%/11%/15%;; (Water) Dragon Haste +10%/10%/14%/14%/18%\Standard Attack Damage I;; Standard Attack Damage II;;;; Burn Res +50%;; Burn Res +100%;;;; Energy = Strength & Critical Rate IV;;;; 1\Pipple\Aimi Tanaka\Aimi Tanaka\\M\Vegetable\-\\See `DL!dmg Pipple` for custom mod info\\A1; 221%; 119% x2; 80% x3; 165% x2; 132% + 80% x4; 100%; 81% L1, 90% L2
Puppy\5s\Attack, Light, Sword\40, 40, 58; 301, 345, 407, 680, 680, 0\27, 27, 40; 200, 229, 271, 454, 454, 0\10\Roll Over;; Fetch\Dragon Haste +8%/9%/11%/12%/15%;; (Light) Shapeshift = HP Regen I/II/III/IV/VI\Player EXP +10%;; Player EXP +15%;;;; Player EXP +10%;; Player EXP +15%;;;; Player EXP +10%;; Player EXP +15%\Puppy\\\\M\Dog\-\\Available for April Fools 2020 for one day only.\\default; Bork; Bork; Bork; Bork; Bork; *Bork*; **Bork**
Raemond\3\Attack, Light, Sword\42, 52, 61; 319, 376, 431, 720, 720, 0\28, 34, 40; 211, 248, 285, 477, 477, 0\10\Alberian Cleave;; Alberian Majesty\Dragon Haste +1%/5%/8%/11%/15%;; (Light) Above 10 Hits = Strength +6%/6%/7%/7%/8%\Last Defense +40%;; Last Defense +50%;;;; Poison Res +25%;; Poison Res +50%;;;; Poison Res +25%\Raemond\Tachiki Fumihiko\Sam Vincent\\M\Human\-\\\\
Ramona\5\Attack, Flame, Axe\43, 54, 63; 329, 388, 445, 742, 742, 0\30, 37, 44; 229, 270, 310, 518, 518, 0\10\Forge Buster;; Smith Shield\Defense +9%/10%/11%/12%/15%;; (Flame) HP 60% = Strength 1%/2%/3%/4%/6%\Primed Strength +8%;; Primed Strength +10%;;;; Sleep Res +50%;; Sleep Res +100%;;;; Strength Doublebuff +10%;; Strength Doublebuff +13%\Ramona\Toyosaki Aki\Harley Mae\\F\Human\-\\\\
Ranzal\4y\Defense, Wind, Axe\46, 57, 66; 347, 409, 468, 781, 781, 0\26, 32, 37; 197, 232, 265, 444, 444, 0\10\Tornado Bash;; Storm Wall\Defense +7%/8%/9%/11%/15%;; HP 60% = Strength +1%/1%/2%/2%/3%\Slayer's Strength +4%;; Slayer's Strength +5%;;;; Bog Res +50%;; Bog Res +100%;;;; Last Defense +50%\Ranzal\Konishi Katsuyuki\Will Williams\\M\Human\-\\\\
Ranzal(Summer)\4\Defense, Water, Blade\46, 58, 67; 352, 416, 476, 796, 796, 0\26, 33, 38; 201, 237, 271, 454, 454, 0\10\Surf's Up;; Barbecue Bonanza\Strength +3%/4%/5%/7%/10%;; (Water) HP +5%/5%/7%/7%/9%\Last Offense +30%;; Last Offense +40%;;;; Stun Res +50%;; Stun Res +100%;;;; Primed Defense +8%\Ranzal\Konishi Katsuyuki\Will Williams\\M\Human\-\\\\
Rawn\4\Support, Light, Bow\46, 57, 66; 347, 409, 469, 783, 783, 0\26, 33, 38; 201, 237, 271, 454, 454, 0\8\Fiend Crush;; Critter Slayer\Skill Haste +5%/6%/8%/11%/15%;; (Light) Above 10 hits = Shadow Res +5%/5%/7%/7%/9%\Striker's Strength +4%;; Striker's Strength +5%;;;; Poison Res +50%;; Poison Res +100%;;;; Stunned Punisher +20%\Rawn\Kaji Yuki\Jeremy George\\M\Human\-\\\\
Rena\5\Defense, Flame, Blade\48, 59, 69; 363, 427, 490, 818, 818, 0\27, 34, 40; 208, 246, 282, 471, 471, 0\10\Roaring Furnace;; Brazier Boost\Strength +5%/6%/7%/8%/10%;; (Flame) Burn = User Wind Res +3%/4%/5%/6%/8%\Primed Defense +10%;; Primed Defense +15%;;;; Sleep Res +50%;; Sleep Res +100%;;;; Healing Doublebuff III;; Healing Doublebuff IV\Rena\Nakahara Mai\Joy Frender\\F\Human\-\\\\
Renee\4\Support, Water, Dagger\45, 56, 66; 344, 406, 466, 777, 777, 0\27, 33, 39; 204, 240, 275, 459, 459, 0\10\Droplet Slash;; Drenching Strike\Critical Rate +3%/4%/5%/7%/10%;; (Water) Buff Time +5%/6%/7%/8%/9%\Primed Devastation +6%;; Primed Devastation +8%;;;; Stun Res +50%;; Stun Res +100%;;;; Healing Doublebuff (Team) I\Renee\Kouno Marika\Devyn Andrea\\F\Human\-\\\\
Renelle\3\Support, Flame, Dagger\44, 55, 64; 336, 396, 454, 908, 758, 544\26, 32, 38; 200, 235, 270, 542, 452, 324\10\Flamewhorl;; Subterfuge\Critical Rate +1%/3%/5%/7%/10%;; (Flame) Above 10 Hits = Wind Res +5%/5%/6%/6%/7%\Flurry Devastation +5%;; Flurry Devastation +8%;; Flurry Devastation +15%;;;; Curse Res +25%;; Curse Res +50%;; Potent Stun Res +50%;;;; Curse Res +25%;; Stun Res +50%\Renelle\Han Megumi\Brittney Boni\\F\Sylvan\-\\\\
Rex\3\Attack, Water, Axe\41, 51, 60; 313, 369, 424, 708, 708, 0\28, 35, 41; 217, 256, 293, 490, 490, 0\10\Smash Hit;; Full Woodcutter\Defense +5%/7%/9%/11%/15%;; (Water) HP 60% = Strength 1%/1%/2%/2%/3%\Gauge Inhibitor +20%;; Gauge Inhibitor +25%;;;; Burn Res +25%;; Burn Res +50%;;;; Burn Res +25%\Rex\Tsuda Kenjiro\Will Williams\\M\Human\-\\\\
Ricardt\3\Healer, Water, Staff\45, 56, 65; 340, 401, 460, 768, 768, 0\26, 32, 37; 197, 232, 265, 444, 444, 0\8\Measure of Mercy;; Holy Water (Skill)\Recovery Potency +2%/6%/10%/14%/20%;; (Water) HP +5%/5%/6%/6%/7%\Full HP = Defense +15%;; Full HP = Defense +20%;;;; Stun Res +25%;; Stun Res +50%;;;; Stun Res +25%\Ricardt\Yamashita Daiki\Brian Joseph Benedict\\M\Human\-\\\\
Rodrigo\3\Attack, Shadow, Sword\42, 52, 60; 317, 373, 427, 856, 714, 1\28, 35, 40; 213, 251, 287, 576, 481, 1\10\Bonecrusher;; Shadowpiercer\Dragon Haste +1%/5%/8%/11%/15%;; (Shadow) HP 60% = Strength +1%/1%/2%/2%/3%\HP 70% = Strength +5%;; HP 70% = Strength +8%;; HP 70% = Strength +15%;;;; Paralysis Res +25%;; Paralysis Res +50%;; Potent Paralysis Res +50%;;;; Paralysis Res +25%;; Paralysis Res +50%\Rodrigo\Uchida Yuma\Brian Davidson\\M\Human\-\\\\
Ryozen\4\Defense, Light, Lance\47, 58, 68; 358, 422, 484, 808, 808, 0\26, 32, 37; 197, 232, 265, 444, 444, 0\10\Celestial Citadel;; Lotus Lance\HP +7%/8%/9%/12%/15%;; (Light) HP 60% = Strength +1%/1%/3%/3%/5%\Healing Doublebuff II;; Healing Doublebuff III;;;; Curse Res +50%;; Curse Res +100%;;;; Overdrive Punisher +8%\Ryozen\Shibata Hidekatsu\Conor Hogan\\M\Human\-\\\\
Sarisse(Hunter)\5c\Attack, Water, Bow\45, 55, 65; 340, 400, 459, 766, 766, 0\29, 35, 41; 218, 256, 294, 493, 493, 0\8\Tactical Retreat;; Haste Rain\Skill Haste +8%/9%/11%/12%/15%;; (Water) Combo = Energy Level Up I/II/III/IV/VI\Bow Expertise I;; Bow Expertise II;;;; Burn Res +50%;; Burn Res +100%;;;; Force Strike Damage & Charge Rate I;; Force Strike Damage & Charge Rate II\Sarisse\Asai Ayaka\Molly James Hall\MH\F\Sylvan\Force Strike +20%;; Force Strike +25%;;;; Charge Rate +15%;; Charge Rate +20%\\\FS; 500 Lv1, 710 Lv2, 920 Lv3, 1140 Lv4\FS; 66%/74% Lv1, 75%/84% Lv2, 84%/94% Lv3, 116%/129% Lv4, 3 hits minimum, 20 maximum.
Sazanka\4z\Defense, Shadow, Axe\47, 58, 68; 356, 419, 481, 802, 802, 0\27, 33, 39; 204, 240, 275, 460, 460, 0\10\Dancing Blossoms;; Blooming Cradle\Defense +7%/8%/9%/11%/15%;; (Shadow) HP +5%/5%/7%/7%/9%\Gauge Accelerator +25%;; Gauge Accelerator +30%;;;; Paralysis Res +50%;; Paralysis Res +100%;;;; Sleeping Punisher +20%\Sazanka\Taneda Risa\Danielle Ashton\\F\Human\-\\\\
Serena\4\Defense, Flame, Sword\47, 58, 68; 358, 422, 484, 808, 808, 0\26, 32, 37; 197, 232, 265, 443, 443, 0\10\Assault Flame;; Blazing Pain\Dragon Haste +5%/6%/8%/11%/15%;; (Flame) Above 10 hits = Critical Rate +7%/7%/9%/9%/12%\Barrage Obliteration +5%;; Barrage Obliteration +6%;;;; Stun Res +50%;; Stun Res +100%;;;; Barrage Devastation +3%\Serena\Uchida Maaya\Margery Davis\\F\Human\-\\\\
Sharena\5w\Attack, Light, Lance\44, 63, 72; 328, 395, 451, 752, 752, 0\27, 38, 44; 201, 241, 276, 460, 460, 0\10\Scarlet Light;; Luna\HP +9%/10%/12%/13%/15%;; (Light) Paralysis = User Strength +6%/7%/8%/9%/13%\Unknown;; Unknown;;;; Unknown;; Unknown;;;; Unknown;; Unknown\Sharena\Vanille\Vanille\FEH\F\Human\-\\ELISANNE PLACEHOLDER VALUES\\
